filename,data_type,category,attack_name,attack_target,doc_count,start,end,start_timestamp,end_timestamp
attack_dos_ack-frag-flood-port-80_router,attack,dos,ack-frag-flood-port-80,router,765349,2025-01-20T16:53:27.322Z,2025-01-20T16:54:29.320Z,1737392007322.0,1737392069320.0
attack_dos_syn-flood-port-23_switch,attack,dos,syn-flood-port-23,switch,750732,2025-01-16T16:31:49.332Z,2025-01-16T16:32:21.195Z,1737045109332.0,1737045141195.0
attack_dos_tcp-flood-port-443_ap,attack,dos,tcp-flood-port-443,ap,750024,2025-01-16T19:49:35.570Z,2025-01-16T19:50:07.566Z,1737056975570.0,1737057007566.0
attack_ddos_ack-frag-flood-port-80_edge1,attack,ddos,ack-frag-flood-port-80,edge1,747110,2025-01-25T04:54:10.184Z,2025-01-25T04:55:12.148Z,1737780850184.0,1737780912148.0
attack_dos_syn-flood-port-554_yi-camera,attack,dos,syn-flood-port-554,yi-camera,746259,2025-01-16T17:49:55.684Z,2025-01-16T17:50:27.626Z,1737049795684.0,1737049827626.0
attack_dos_ack-frag-flood-port-80_wisenet-camera,attack,dos,ack-frag-flood-port-80,wisenet-camera,740893,2025-01-20T18:14:08.638Z,2025-01-20T18:15:10.644Z,1737396848638.0,1737396910644.0
attack_dos_icmp-frag-flood_yi-camera,attack,dos,icmp-frag-flood,yi-camera,739190,2025-01-20T15:52:31.580Z,2025-01-20T15:53:33.577Z,1737388351580.0,1737388413577.0
attack_ddos_http-flood-port-80_router,attack,ddos,http-flood-port-80,router,736971,2025-01-24T01:37:50.424Z,2025-01-24T01:38:52.373Z,1737682670424.0,1737682732373.0
attack_dos_ack-frag-flood-port-80_switch,attack,dos,ack-frag-flood-port-80,switch,734878,2025-01-20T17:04:10.341Z,2025-01-20T17:05:12.427Z,1737392650341.0,1737392712427.0
attack_dos_ack-frag-flood-port-80_ap,attack,dos,ack-frag-flood-port-80,ap,733914,2025-01-20T17:05:37.151Z,2025-01-20T17:06:39.119Z,1737392737151.0,1737392799119.0
attack_dos_icmp-frag-flood_switch,attack,dos,icmp-frag-flood,switch,732964,2025-01-20T15:21:06.864Z,2025-01-20T15:22:08.929Z,1737386466864.0,1737386528929.0
attack_dos_icmp-frag-flood_mqtt-broker,attack,dos,icmp-frag-flood,mqtt-broker,731873,2025-01-20T15:13:31.714Z,2025-01-20T15:14:33.783Z,1737386011714.0,1737386073783.0
attack_dos_icmp-frag-flood_flame-sensor,attack,dos,icmp-frag-flood,flame-sensor,731822,2025-01-20T15:50:53.414Z,2025-01-20T15:51:55.357Z,1737388253414.0,1737388315357.0
attack_dos_icmp-frag-flood_rfid-sensor,attack,dos,icmp-frag-flood,rfid-sensor,731784,2025-01-20T15:48:37.988Z,2025-01-20T15:49:39.960Z,1737388117988.0,1737388179960.0
attack_dos_icmp-frag-flood_light-sensor,attack,dos,icmp-frag-flood,light-sensor,731386,2025-01-20T15:42:16.256Z,2025-01-20T15:43:18.245Z,1737387736256.0,1737387798245.0
attack_dos_icmp-frag-flood_dekco-camera,attack,dos,icmp-frag-flood,dekco-camera,731349,2025-01-20T15:55:53.320Z,2025-01-20T15:56:55.371Z,1737388553320.0,1737388615371.0
attack_dos_icmp-frag-flood_accelerometer-sensor,attack,dos,icmp-frag-flood,accelerometer-sensor,730581,2025-01-20T15:43:42.051Z,2025-01-20T15:44:43.994Z,1737387822051.0,1737387883994.0
attack_dos_icmp-frag-flood_blurams-camera,attack,dos,icmp-frag-flood,blurams-camera,729108,2025-01-20T15:54:19.007Z,2025-01-20T15:55:21.046Z,1737388459007.0,1737388521046.0
attack_dos_icmp-frag-flood_water-sensor,attack,dos,icmp-frag-flood,water-sensor,729050,2025-01-20T15:28:27.425Z,2025-01-20T15:29:29.490Z,1737386907425.0,1737386969490.0
attack_dos_ack-frag-flood-port-80_plug-all-cameras,attack,dos,ack-frag-flood-port-80,plug-all-cameras,727972,2025-01-20T18:15:50.368Z,2025-01-20T18:16:52.207Z,1737396950368.0,1737397012207.0
attack_dos_ack-frag-flood-port-1883_weather-sensor,attack,dos,ack-frag-flood-port-1883,weather-sensor,727468,2025-01-20T17:31:26.985Z,2025-01-20T17:32:28.932Z,1737394286985.0,1737394348932.0
attack_dos_icmp-frag-flood_motion-sensor,attack,dos,icmp-frag-flood,motion-sensor,726921,2025-01-20T15:46:40.667Z,2025-01-20T15:47:42.734Z,1737388000667.0,1737388062734.0
attack_dos_ack-frag-flood-port-1883_flame-sensor,attack,dos,ack-frag-flood-port-1883,flame-sensor,726216,2025-01-20T17:52:05.357Z,2025-01-20T17:53:07.413Z,1737395525357.0,1737395587413.0
attack_dos_ack-frag-flood-port-1883_motion-sensor,attack,dos,ack-frag-flood-port-1883,motion-sensor,725776,2025-01-20T17:48:37.397Z,2025-01-20T17:49:39.340Z,1737395317397.0,1737395379340.0
attack_dos_ack-frag-flood-port-1883_gas-sensor,attack,dos,ack-frag-flood-port-1883,gas-sensor,725268,2025-01-20T17:38:03.067Z,2025-01-20T17:39:05.103Z,1737394683067.0,1737394745103.0
attack_dos_ack-frag-flood-port-1883_accelerometer-sensor,attack,dos,ack-frag-flood-port-1883,accelerometer-sensor,725140,2025-01-20T17:45:46.854Z,2025-01-20T17:46:48.883Z,1737395146854.0,1737395208883.0
attack_dos_ack-frag-flood-port-1883_vibration-sensor,attack,dos,ack-frag-flood-port-1883,vibration-sensor,724610,2025-01-20T17:41:14.188Z,2025-01-20T17:42:16.156Z,1737394874188.0,1737394936156.0
attack_dos_ack-frag-flood-port-1883_proximity-collision-sensor,attack,dos,ack-frag-flood-port-1883,proximity-collision-sensor,724564,2025-01-20T17:47:15.374Z,2025-01-20T17:48:17.349Z,1737395235374.0,1737395297349.0
attack_dos_icmp-frag-flood_gas-sensor,attack,dos,icmp-frag-flood,gas-sensor,723960,2025-01-20T15:33:42.199Z,2025-01-20T15:34:44.210Z,1737387222199.0,1737387284210.0
attack_dos_ack-frag-flood-port-80_dekco-camera,attack,dos,ack-frag-flood-port-80,dekco-camera,723952,2025-01-20T18:04:03.282Z,2025-01-20T18:05:05.241Z,1737396243282.0,1737396305241.0
attack_dos_ack-frag-flood-port-1883_water-sensor,attack,dos,ack-frag-flood-port-1883,water-sensor,723920,2025-01-20T17:32:48.535Z,2025-01-20T17:33:50.566Z,1737394368535.0,1737394430566.0
attack_dos_ack-frag-flood-port-80_myq-camera,attack,dos,ack-frag-flood-port-80,myq-camera,723708,2025-01-20T18:07:16.515Z,2025-01-20T18:08:18.553Z,1737396436515.0,1737396498553.0
attack_dos_ack-frag-flood-port-1883_mqtt-broker,attack,dos,ack-frag-flood-port-1883,mqtt-broker,723568,2025-01-20T16:55:00.897Z,2025-01-20T16:56:02.937Z,1737392100897.0,1737392162937.0
attack_dos_ack-frag-flood-port-1883_rfid-sensor,attack,dos,ack-frag-flood-port-1883,rfid-sensor,723538,2025-01-20T17:50:02.749Z,2025-01-20T17:51:04.727Z,1737395402749.0,1737395464727.0
attack_dos_ack-frag-flood-port-1883_sound-sensor,attack,dos,ack-frag-flood-port-1883,sound-sensor,723406,2025-01-20T17:39:32.959Z,2025-01-20T17:40:34.790Z,1737394772959.0,1737394834790.0
attack_dos_ack-frag-flood-port-80_blurams-camera,attack,dos,ack-frag-flood-port-80,blurams-camera,722966,2025-01-20T18:00:41.388Z,2025-01-20T18:01:43.445Z,1737396041388.0,1737396103445.0
attack_dos_icmp-frag-flood_weather-sensor,attack,dos,icmp-frag-flood,weather-sensor,718998,2025-01-20T15:26:55.269Z,2025-01-20T15:27:57.167Z,1737386815269.0,1737386877167.0
attack_dos_icmp-frag-flood_wisenet-camera,attack,dos,icmp-frag-flood,wisenet-camera,718887,2025-01-20T16:00:46.130Z,2025-01-20T16:01:48.056Z,1737388846130.0,1737388908056.0
attack_dos_icmp-frag-flood_sound-sensor,attack,dos,icmp-frag-flood,sound-sensor,718506,2025-01-20T15:35:13.350Z,2025-01-20T15:36:15.313Z,1737387313350.0,1737387375313.0
attack_dos_icmp-frag-flood_router,attack,dos,icmp-frag-flood,router,717208,2025-01-20T15:12:05.555Z,2025-01-20T15:13:07.552Z,1737385925555.0,1737385987552.0
attack_dos_icmp-frag-flood_steam-sensor,attack,dos,icmp-frag-flood,steam-sensor,716998,2025-01-20T15:32:04.477Z,2025-01-20T15:33:06.539Z,1737387124477.0,1737387186539.0
attack_dos_icmp-frag-flood_vibration-sensor,attack,dos,icmp-frag-flood,vibration-sensor,716267,2025-01-20T15:37:45.196Z,2025-01-20T15:38:47.232Z,1737387465196.0,1737387527232.0
attack_dos_icmp-frag-flood_edge1,attack,dos,icmp-frag-flood,edge1,715874,2025-01-20T15:18:25.365Z,2025-01-20T15:19:27.424Z,1737386305365.0,1737386367424.0
attack_dos_icmp-frag-flood_plug-all-cameras,attack,dos,icmp-frag-flood,plug-all-cameras,715578,2025-01-20T16:02:55.958Z,2025-01-20T16:03:57.738Z,1737388975958.0,1737389037738.0
attack_dos_udp-frag-flood_ap,attack,dos,udp-frag-flood,ap,715281,2025-01-20T20:13:28.494Z,2025-01-20T20:14:30.425Z,1737404008494.0,1737404070425.0
attack_dos_ack-frag-flood-port-1883_soil-sensor,attack,dos,ack-frag-flood-port-1883,soil-sensor,715064,2025-01-20T17:34:17.719Z,2025-01-20T17:35:19.748Z,1737394457719.0,1737394519748.0
attack_dos_tcp-flood-port-554_blurams-camera,attack,dos,tcp-flood-port-554,blurams-camera,714671,2025-01-16T20:34:02.154Z,2025-01-16T20:34:33.989Z,1737059642154.0,1737059673989.0
attack_dos_udp-frag-flood_switch,attack,dos,udp-frag-flood,switch,714666,2025-01-20T20:11:56.267Z,2025-01-20T20:12:58.173Z,1737403916267.0,1737403978173.0
attack_ddos_http-flood-port-80_dekco-camera,attack,ddos,http-flood-port-80,dekco-camera,714176,2025-01-24T13:47:42.888Z,2025-01-24T13:48:44.721Z,1737726462888.0,1737726524721.0
attack_dos_ack-frag-flood-port-1883_steam-sensor,attack,dos,ack-frag-flood-port-1883,steam-sensor,713324,2025-01-20T17:36:05.914Z,2025-01-20T17:37:07.871Z,1737394565914.0,1737394627871.0
attack_dos_udp-frag-flood_ultrasonic-sensor,attack,dos,udp-frag-flood,ultrasonic-sensor,712912,2025-01-20T20:44:44.758Z,2025-01-20T20:45:46.672Z,1737405884758.0,1737405946672.0
attack_dos_udp-frag-flood_edge1,attack,dos,udp-frag-flood,edge1,712770,2025-01-20T20:10:15.258Z,2025-01-20T20:11:17.199Z,1737403815258.0,1737403877199.0
attack_dos_udp-frag-flood_plug-flame,attack,dos,udp-frag-flood,plug-flame,712759,2025-01-20T21:10:07.215Z,2025-01-20T21:11:09.123Z,1737407407215.0,1737407469123.0
attack_dos_udp-frag-flood_router,attack,dos,udp-frag-flood,router,712259,2025-01-20T20:05:40.842Z,2025-01-20T20:06:42.771Z,1737403540842.0,1737403602771.0
attack_dos_udp-frag-flood_vibration-sensor,attack,dos,udp-frag-flood,vibration-sensor,711927,2025-01-20T20:43:15.931Z,2025-01-20T20:44:17.967Z,1737405795931.0,1737405857967.0
attack_dos_udp-frag-flood_sound-sensor,attack,dos,udp-frag-flood,sound-sensor,711380,2025-01-20T20:41:12.073Z,2025-01-20T20:42:14.017Z,1737405672073.0,1737405734017.0
attack_dos_udp-frag-flood_yi-camera,attack,dos,udp-frag-flood,yi-camera,711351,2025-01-20T20:56:42.408Z,2025-01-20T20:57:44.352Z,1737406602408.0,1737406664352.0
attack_dos_udp-frag-flood_light-sensor,attack,dos,udp-frag-flood,light-sensor,710711,2025-01-20T20:46:10.755Z,2025-01-20T20:47:12.702Z,1737405970755.0,1737406032702.0
attack_dos_udp-frag-flood_dekco-camera,attack,dos,udp-frag-flood,dekco-camera,710629,2025-01-20T21:00:09.069Z,2025-01-20T21:01:11.008Z,1737406809069.0,1737406871008.0
attack_dos_icmp-frag-flood_ultrasonic-sensor,attack,dos,icmp-frag-flood,ultrasonic-sensor,710538,2025-01-20T15:40:18.990Z,2025-01-20T15:41:20.973Z,1737387618990.0,1737387680973.0
attack_dos_icmp-frag-flood_ap,attack,dos,icmp-frag-flood,ap,710198,2025-01-20T15:22:45.220Z,2025-01-20T15:23:47.201Z,1737386565220.0,1737386627201.0
attack_dos_udp-frag-flood_mqtt-broker,attack,dos,udp-frag-flood,mqtt-broker,709361,2025-01-20T20:07:49.813Z,2025-01-20T20:08:51.838Z,1737403669813.0,1737403731838.0
attack_dos_ack-frag-flood-port-1883_light-sensor,attack,dos,ack-frag-flood-port-1883,light-sensor,708609,2025-01-20T17:44:21.221Z,2025-01-20T17:45:23.226Z,1737395061221.0,1737395123226.0
attack_dos_icmp-frag-flood_myq-camera,attack,dos,icmp-frag-flood,myq-camera,705526,2025-01-20T15:57:36.648Z,2025-01-20T15:58:38.637Z,1737388656648.0,1737388718637.0
attack_dos_udp-frag-flood_weather-sensor,attack,dos,udp-frag-flood,weather-sensor,702403,2025-01-20T20:15:33.476Z,2025-01-20T20:16:35.341Z,1737404133476.0,1737404195341.0
attack_dos_udp-frag-flood_flame-sensor,attack,dos,udp-frag-flood,flame-sensor,700538,2025-01-20T20:54:48.692Z,2025-01-20T20:55:50.636Z,1737406488692.0,1737406550636.0
attack_dos_udp-frag-flood_wisenet-camera,attack,dos,udp-frag-flood,wisenet-camera,700434,2025-01-20T21:08:05.300Z,2025-01-20T21:09:07.193Z,1737407285300.0,1737407347193.0
attack_dos_udp-frag-flood_motion-sensor,attack,dos,udp-frag-flood,motion-sensor,700174,2025-01-20T20:51:21.781Z,2025-01-20T20:52:23.702Z,1737406281781.0,1737406343702.0
attack_dos_ack-frag-flood-port-1883_ultrasonic-sensor,attack,dos,ack-frag-flood-port-1883,ultrasonic-sensor,699754,2025-01-20T17:42:49.848Z,2025-01-20T17:43:51.772Z,1737394969848.0,1737395031772.0
attack_dos_udp-frag-flood_steam-sensor,attack,dos,udp-frag-flood,steam-sensor,699547,2025-01-20T20:37:41.043Z,2025-01-20T20:38:42.986Z,1737405461043.0,1737405522986.0
attack_dos_udp-frag-flood_myq-camera,attack,dos,udp-frag-flood,myq-camera,699413,2025-01-20T21:01:49.110Z,2025-01-20T21:02:50.985Z,1737406909110.0,1737406970985.0
attack_dos_udp-frag-flood_water-sensor,attack,dos,udp-frag-flood,water-sensor,699052,2025-01-20T20:17:18.902Z,2025-01-20T20:18:20.975Z,1737404238902.0,1737404300975.0
attack_dos_udp-frag-flood_rfid-sensor,attack,dos,udp-frag-flood,rfid-sensor,698757,2025-01-20T20:53:00.791Z,2025-01-20T20:54:02.803Z,1737406380791.0,1737406442803.0
attack_dos_udp-frag-flood_proximity-collision-sensor,attack,dos,udp-frag-flood,proximity-collision-sensor,690887,2025-01-20T20:49:48.073Z,2025-01-20T20:50:49.889Z,1737406188073.0,1737406249889.0
attack_dos_udp-frag-flood_accelerometer-sensor,attack,dos,udp-frag-flood,accelerometer-sensor,688547,2025-01-20T20:47:45.570Z,2025-01-20T20:48:47.560Z,1737406065570.0,1737406127560.0
attack_dos_icmp-frag-flood_proximity-collision-sensor,attack,dos,icmp-frag-flood,proximity-collision-sensor,683131,2025-01-20T15:45:18.817Z,2025-01-20T15:46:20.877Z,1737387918817.0,1737387980877.0
attack_dos_udp-frag-flood_gas-sensor,attack,dos,udp-frag-flood,gas-sensor,681274,2025-01-20T20:39:18.705Z,2025-01-20T20:40:20.646Z,1737405558705.0,1737405620646.0
attack_dos_connect-flood_mqtt-broker,attack,dos,connect-flood,mqtt-broker,671129,2025-01-16T20:53:49.678Z,2025-01-16T20:54:51.497Z,1737060829678.0,1737060891497.0
attack_dos_syn-flood-port-80_geeni-camera,attack,dos,syn-flood-port-80,geeni-camera,666949,2025-01-16T17:58:45.752Z,2025-01-16T17:59:17.612Z,1737050325752.0,1737050357612.0
attack_dos_udp-frag-flood_blurams-camera,attack,dos,udp-frag-flood,blurams-camera,663136,2025-01-20T20:58:33.025Z,2025-01-20T20:59:35.036Z,1737406713025.0,1737406775036.0
attack_ddos_ack-frag-flood-port-80_ap,attack,ddos,ack-frag-flood-port-80,ap,660784,2025-01-25T05:01:06.169Z,2025-01-25T05:02:08.096Z,1737781266169.0,1737781328096.0
attack_dos_tcp-flood-port-22_mqtt-broker,attack,dos,tcp-flood-port-22,mqtt-broker,644313,2025-01-16T19:38:24.330Z,2025-01-16T19:38:56.131Z,1737056304330.0,1737056336131.0
attack_ddos_ack-frag-flood-port-80_router,attack,ddos,ack-frag-flood-port-80,router,635042,2025-01-25T04:47:14.530Z,2025-01-25T04:48:16.585Z,1737780434530.0,1737780496585.0
attack_dos_udp-frag-flood_soil-sensor,attack,dos,udp-frag-flood,soil-sensor,634616,2025-01-20T20:36:13.015Z,2025-01-20T20:37:14.580Z,1737405373015.0,1737405434580.0
attack_ddos_icmp-frag-flood_rfid-sensor,attack,ddos,icmp-frag-flood,rfid-sensor,634082,2025-01-24T16:22:53.492Z,2025-01-24T16:23:55.468Z,1737735773492.0,1737735835468.0
attack_ddos_icmp-frag-flood_proximity-collision-sensor,attack,ddos,icmp-frag-flood,proximity-collision-sensor,633706,2025-01-24T16:15:57.685Z,2025-01-24T16:16:59.656Z,1737735357685.0,1737735419656.0
attack_ddos_ack-frag-flood-port-80_wisenet-camera,attack,ddos,ack-frag-flood-port-80,wisenet-camera,632204,2025-01-25T04:43:46.791Z,2025-01-25T04:44:48.774Z,1737780226791.0,1737780288774.0
attack_ddos_icmp-frag-flood_mqtt-broker,attack,ddos,icmp-frag-flood,mqtt-broker,631568,2025-01-24T16:34:09.627Z,2025-01-24T16:35:11.564Z,1737736449627.0,1737736511564.0
attack_ddos_ack-frag-flood-port-80_blurams-camera,attack,ddos,ack-frag-flood-port-80,blurams-camera,631472,2025-01-25T04:29:56.077Z,2025-01-25T04:30:57.914Z,1737779396077.0,1737779457914.0
attack_ddos_icmp-frag-flood_steam-sensor,attack,ddos,icmp-frag-flood,steam-sensor,630323,2025-01-24T15:51:42.075Z,2025-01-24T15:52:44.036Z,1737733902075.0,1737733964036.0
attack_ddos_icmp-frag-flood_weather-sensor,attack,ddos,icmp-frag-flood,weather-sensor,630126,2025-01-24T15:41:19.252Z,2025-01-24T15:42:21.194Z,1737733279252.0,1737733341194.0
attack_ddos_icmp-frag-flood_switch,attack,ddos,icmp-frag-flood,switch,630125,2025-01-24T16:41:05.544Z,2025-01-24T16:42:07.441Z,1737736865544.0,1737736927441.0
attack_ddos_ack-frag-flood-port-80_yi-camera,attack,ddos,ack-frag-flood-port-80,yi-camera,629197,2025-01-25T04:26:27.946Z,2025-01-25T04:27:30.000Z,1737779187946.0,1737779250000.0
attack_ddos_icmp-frag-flood_light-sensor,attack,ddos,icmp-frag-flood,light-sensor,629130,2025-01-24T16:09:01.781Z,2025-01-24T16:10:03.787Z,1737734941781.0,1737735003787.0
attack_ddos_ack-frag-flood-port-80_dekco-camera,attack,ddos,ack-frag-flood-port-80,dekco-camera,628789,2025-01-25T04:33:23.832Z,2025-01-25T04:34:25.862Z,1737779603832.0,1737779665862.0
attack_ddos_icmp-frag-flood_plug-cameras-geeni,attack,ddos,icmp-frag-flood,plug-cameras-geeni,628427,2025-01-24T17:06:47.701Z,2025-01-24T17:07:49.650Z,1737738407701.0,1737738469650.0
attack_ddos_icmp-frag-flood_edge1,attack,ddos,icmp-frag-flood,edge1,628322,2025-01-24T16:37:37.432Z,2025-01-24T16:38:39.427Z,1737736657432.0,1737736719427.0
attack_ddos_udp-frag-flood_wisenet-camera,attack,ddos,udp-frag-flood,wisenet-camera,628216,2025-01-24T17:37:19.262Z,2025-01-24T17:38:21.270Z,1737740239262.0,1737740301270.0
attack_ddos_udp-frag-flood_mqtt-broker,attack,ddos,udp-frag-flood,mqtt-broker,628200,2025-01-24T17:44:23.850Z,2025-01-24T17:45:25.846Z,1737740663850.0,1737740725846.0
attack_ddos_ack-frag-flood-port-80_switch,attack,ddos,ack-frag-flood-port-80,switch,628080,2025-01-25T04:57:38.329Z,2025-01-25T04:58:40.333Z,1737781058329.0,1737781120333.0
attack_ddos_icmp-frag-flood_dekco-camera,attack,ddos,icmp-frag-flood,dekco-camera,628038,2025-01-24T16:53:57.395Z,2025-01-24T16:54:59.463Z,1737737637395.0,1737737699463.0
attack_ddos_udp-frag-flood_soil-sensor,attack,ddos,udp-frag-flood,soil-sensor,627426,2025-01-24T18:10:41.370Z,2025-01-24T18:11:43.387Z,1737742241370.0,1737742303387.0
attack_ddos_icmp-frag-flood_wisenet-camera,attack,ddos,icmp-frag-flood,wisenet-camera,627298,2025-01-24T17:04:20.860Z,2025-01-24T17:05:22.862Z,1737738260860.0,1737738322862.0
attack_ddos_udp-frag-flood_plug-cameras-yi,attack,ddos,udp-frag-flood,plug-cameras-yi,627182,2025-01-24T17:17:57.599Z,2025-01-24T17:18:59.568Z,1737739077599.0,1737739139568.0
attack_ddos_udp-frag-flood_steam-sensor,attack,ddos,udp-frag-flood,steam-sensor,626603,2025-01-24T18:14:09.549Z,2025-01-24T18:15:11.616Z,1737742449549.0,1737742511616.0
attack_ddos_icmp-frag-flood_ap,attack,ddos,icmp-frag-flood,ap,626478,2025-01-24T16:44:33.754Z,2025-01-24T16:45:35.631Z,1737737073754.0,1737737135631.0
attack_ddos_udp-frag-flood_switch,attack,ddos,udp-frag-flood,switch,626390,2025-01-24T17:51:19.902Z,2025-01-24T17:52:21.869Z,1737741079902.0,1737741141869.0
attack_ddos_ack-frag-flood-port-1883_gas-sensor,attack,ddos,ack-frag-flood-port-1883,gas-sensor,626236,2025-01-25T03:42:58.453Z,2025-01-25T03:44:00.223Z,1737776578453.0,1737776640223.0
attack_ddos_ack-frag-flood-port-80_plug-vibration,attack,ddos,ack-frag-flood-port-80,plug-vibration,626135,2025-01-25T05:04:34.224Z,2025-01-25T05:05:36.130Z,1737781474224.0,1737781536130.0
attack_ddos_ack-frag-flood-port-80_myq-camera,attack,ddos,ack-frag-flood-port-80,myq-camera,626013,2025-01-25T04:36:51.869Z,2025-01-25T04:37:53.841Z,1737779811869.0,1737779873841.0
attack_ddos_udp-frag-flood_flame-sensor,attack,ddos,udp-frag-flood,flame-sensor,626010,2025-01-24T18:48:49.444Z,2025-01-24T18:49:51.314Z,1737744529444.0,1737744591314.0
attack_ddos_icmp-frag-flood_router,attack,ddos,icmp-frag-flood,router,625918,2025-01-24T16:30:41.723Z,2025-01-24T16:31:43.713Z,1737736241723.0,1737736303713.0
attack_ddos_udp-frag-flood_yi-camera,attack,ddos,udp-frag-flood,yi-camera,625816,2025-01-24T17:19:59.151Z,2025-01-24T17:21:01.162Z,1737739199151.0,1737739261162.0
attack_ddos_ack-frag-flood-port-1883_weather-sensor,attack,ddos,ack-frag-flood-port-1883,weather-sensor,625728,2025-01-25T03:29:05.308Z,2025-01-25T03:30:07.379Z,1737775745308.0,1737775807379.0
attack_ddos_udp-frag-flood_vibration-sensor,attack,ddos,udp-frag-flood,vibration-sensor,625657,2025-01-24T18:24:33.600Z,2025-01-24T18:25:35.607Z,1737743073600.0,1737743135607.0
attack_ddos_udp-frag-flood_edge1,attack,ddos,udp-frag-flood,edge1,625615,2025-01-24T17:47:51.773Z,2025-01-24T17:48:53.785Z,1737740871773.0,1737740933785.0
attack_ddos_udp-frag-flood_ap,attack,ddos,udp-frag-flood,ap,625543,2025-01-24T17:54:47.941Z,2025-01-24T17:55:49.910Z,1737741287941.0,1737741349910.0
attack_ddos_ack-frag-flood-port-1883_mqtt-broker,attack,ddos,ack-frag-flood-port-1883,mqtt-broker,625516,2025-01-25T04:50:42.409Z,2025-01-25T04:51:44.437Z,1737780642409.0,1737780704437.0
attack_ddos_udp-frag-flood_accelerometer-sensor,attack,ddos,udp-frag-flood,accelerometer-sensor,625295,2025-01-24T18:34:57.468Z,2025-01-24T18:35:59.490Z,1737743697468.0,1737743759490.0
attack_ddos_ack-frag-flood-port-1883_ultrasonic-sensor,attack,ddos,ack-frag-flood-port-1883,ultrasonic-sensor,625279,2025-01-25T03:53:22.159Z,2025-01-25T03:54:24.237Z,1737777202159.0,1737777264237.0
